GET	/api/investment/radar/crawler-source/list	InvestmentController.crawlerSourceList
GET	/api/investment/radar/crawler-task/{id}	InvestmentController.crawlerTaskDetail
GET	/api/investment/radar/crawler-task/{id}/item	InvestmentController.crawlerTaskItems
GET	/api/investment/radar/crawler-task/{id}/log	InvestmentController.crawlerTaskLogs
GET	/api/investment/radar/crawler-task/audit/list	InvestmentController.crawlerTaskAuditList
GET	/api/investment/radar/crawler-task/health	InvestmentController.crawlerTaskHealth
GET	/api/investment/radar/crawler-task/list	InvestmentController.crawlerTaskList
GET	/api/investment/radar/crawler-task/ops-summary	InvestmentController.crawlerTaskOpsSummary
GET	/api/investment/radar/crawler-task/scheduler/status	InvestmentController.crawlerTaskSchedulerStatus
GET	/api/investment/radar/enterprise-profile/{id}	InvestmentController.enterpriseProfileDetail
GET	/api/investment/radar/enterprise-profile/{id}/signals	InvestmentController.enterpriseProfileSignals
GET	/api/investment/radar/enterprise-profile/{id}/tags	InvestmentController.enterpriseProfileTags
GET	/api/investment/radar/enterprise-profile/list	InvestmentController.enterpriseProfileList
GET	/api/investment/radar/external-lead/{id}	InvestmentController.externalLeadDetail
GET	/api/investment/radar/external-lead/{id}/evidence	InvestmentController.externalLeadEvidences
GET	/api/investment/radar/external-lead/list	InvestmentController.externalLeadList
GET	/api/investment/radar/lead/{id}	InvestmentController.radarLeadDetail
GET	/api/investment/radar/lead/{id}/outreach-suggestion	InvestmentController.radarLeadOutreachSuggestion
GET	/api/investment/radar/lead/{id}/property-match	InvestmentController.radarLeadPropertyMatch
GET	/api/investment/radar/lead/{id}/score-breakdown	InvestmentController.radarLeadScoreBreakdown
GET	/api/investment/radar/lead/{id}/sop	InvestmentController.radarLeadSop
GET	/api/investment/radar/lead/list	InvestmentController.radarLeadList
GET	/api/investment/radar/outreach-task/{id}	InvestmentController.outreachTaskDetail
GET	/api/investment/radar/outreach-task/list	InvestmentController.outreachTaskList
GET	/api/investment/radar/outreach-template/{id}/versions	InvestmentController.outreachTemplateVersions
GET	/api/investment/radar/outreach-template/list	InvestmentController.outreachTemplateList
GET	/api/investment/radar/outreach-template/stats	InvestmentController.outreachTemplateStats
GET	/api/investment/radar/public-opportunity/{id}	InvestmentController.publicOpportunityDetail
GET	/api/investment/radar/public-opportunity/{opportunityId}/image/{imageIndex}	PublicOpportunityImageController.content
GET	/api/investment/radar/public-opportunity/audit-preview	InvestmentController.publicOpportunityAuditPreview
GET	/api/investment/radar/public-opportunity/audit-summary	InvestmentController.publicOpportunityAuditSummary
GET	/api/investment/radar/public-opportunity/effective-list	InvestmentController.publicOpportunityEffectiveList
GET	/api/investment/radar/public-opportunity/effective-options	InvestmentController.publicOpportunityEffectiveOptions
GET	/api/investment/radar/public-opportunity/effective-progress	InvestmentController.publicOpportunityEffectiveProgress
GET	/api/investment/radar/public-opportunity/effective-stats	InvestmentController.publicOpportunityEffectiveStats
GET	/api/investment/radar/sales-user/list	InvestmentController.radarSalesUserList
GET	/api/investment/radar/score-rule/list	InvestmentController.scoreRuleList
GET	/api/investment/radar/signal-event/{id}	InvestmentController.signalEventDetail
GET	/api/investment/radar/signal-event/{id}/evidence	InvestmentController.signalEventEvidences
GET	/api/investment/radar/signal-event/list	InvestmentController.signalEventList
GET	/api/investment/radar/sop-reminder/list	InvestmentController.radarSopReminderList
GET	/api/localization/{id}	LocalizationController.detail
GET	/api/localization/list	LocalizationController.list
GET	/api/maintenance/elevator/{id}	MaintenanceController.elevatorDetail
